rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-343_1_1_E10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.551200930121932,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,1.4336672438642433,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.035569432196396,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7845029207392812,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_E11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5559836176486437,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,1.4380875496489656,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0363463224355801,MeCN,CC#N,1.0,0.0302896183769086,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9525066172739222,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_E12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5583860380318335,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,1.4403079398914476,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0370936887766062,MeCN,CC#N,1.0,0.0073703594324137,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9379759866233937,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5480287725159323,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3777951495036904,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0480889759264579,tAmOH,CCC(C)(C)O,1.0,0.1355587079330953,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.732354979021098,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.551996001894708,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.396472064174952,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0549787736289168,tAmOH,CCC(C)(C)O,1.0,0.1009161309265939,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.786230740080096,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5648289111309512,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3996198460861855,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0408671884972002,tAmOH,CCC(C)(C)O,1.0,0.0592797718709255,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7923051917119871,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5803463636165664,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4389463527481248,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0387953328375625,tAmOH,CCC(C)(C)O,1.0,0.1770519253522888,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7107008550563259,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F5,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5672587445350532,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4331476972899997,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0449307520742821,tAmOH,CCC(C)(C)O,1.0,0.1373476400299136,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7961417605012101,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F6,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.571325279248069,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4084972684438006,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0381934452430487,tAmOH,CCC(C)(C)O,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.968744335795019,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F7,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.544869562359881,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3802600936430496,JosiPhosSL J009-1,NC1=C(C=CC=C1)C2=C([Pd]OS(C)(=O)=O)C=CC=C2.C[C@@H](P(C(C)(C)C)C(C)(C)C)[C]3[C](P(C4CCCCC4)C5CCCCC5)[C][C][C]3.[C]6[C][C][C][C]6.[Fe],0.0372076379554167,tAmOH,CCC(C)(C)O,1.0,0.0399024894768718,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7395009616717041,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F8,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.54723775925469,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3906806884013316,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0536639118140561,tAmOH,CCC(C)(C)O,1.0,0.1349111218339882,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8050446904441515,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F9,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5331364946261878,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3892276860745607,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.035572962575771,tAmOH,CCC(C)(C)O,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0917762967989342,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-343_1_1_F10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5599917773215184,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.419651774776531,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.0368026661809228,tAmOH,CCC(C)(C)O,1.0,0.1024298670394206,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7656373313110639,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5456581554127131,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.403590813883401,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0361051292922419,tAmOH,CCC(C)(C)O,1.0,0.1236405916993073,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7715956164246556,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5616008290871746,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4089243232278246,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0342362337913154,tAmOH,CCC(C)(C)O,1.0,0.051147605214553,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7146078443289297,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5527918891173491,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3987035684136857,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0366094305056676,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8940967800578382,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5656380180228815,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4033993475954605,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0495400558688738,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9028098411673736,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5672587445350532,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.423970755545792,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0426881883707675,MeCN,CC#N,1.0,0.0015725872631877,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9371573063176628,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5607958885045583,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.402866939936276,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0392422314093705,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9436525126029146,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G5,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.551200930121932,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.402568853233111,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0383215471890248,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8939939551856917,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G6,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5535885930450244,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4092761851507012,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0426872374470525,MeCN,CC#N,1.0,0.0035715433224187,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9663956333569442,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G7,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5607958885045583,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4173371801393078,JosiPhosSL J009-1,NC1=C(C=CC=C1)C2=C([Pd]OS(C)(=O)=O)C=CC=C2.C[C@@H](P(C(C)(C)C)C(C)(C)C)[C]3[C](P(C4CCCCC4)C5CCCCC5)[C][C][C]3.[C]6[C][C][C][C]6.[Fe],0.0343695737411029,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9348409184767292,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G8,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5124600351727822,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3579459321004457,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0333840943134186,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9428451640475252,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G9,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5591884942568115,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.397618153384915,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.0317353760345374,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.914666002252154,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5616008290871746,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.398256542173434,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.0337424610819058,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.92905586173982,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5385896686093703,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.390415214262242,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.036665930330625,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8691479828427041,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.715547268368978,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.53861140902216,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0401182698753884,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9468376858124224,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5737753451713667,DBU,C1CCN2CCCN=C2CC1,1.4561343615251874,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0381953174768414,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9679997675940744,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5559836176486437,DBU,C1CCN2CCCN=C2CC1,1.43967258006685,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0540499490350207,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9596551146186536,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5535885930450244,DBU,C1CCN2CCCN=C2CC1,1.4374565854951162,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0398269730993198,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8878420732164022,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5269514375127904,DBU,C1CCN2CCCN=C2CC1,1.412810578946098,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0396002833990483,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9666847335391446,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A5,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5464475539660545,DBU,C1CCN2CCCN=C2CC1,1.4308493448798745,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0504641406631133,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9700372173981534,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
